task_clock,context_switches,cpu_migrations,page_faults,time_elapsed,size,threads
1027.526756,2.0,0.0,76,0.343209908,2048,3
1061.710494,8.0,1.0,77,0.266756344,2048,4
1055.999143,43.0,7.0,80,0.264821113,2048,5
1057.956278,67.0,9.0,82,0.265399779,2048,6
1055.161958,91.0,8.0,84,0.264747775,2048,7
1055.45603,106.0,10.0,86,0.264867452,2048,8
3931.110696,3.0,0.0,71,3.931480366,4096,1
3942.408122,5.0,0.0,73,1.971816253,4096,2
4139.806739,6.0,0.0,74,1.380747058,4096,3
4281.08672,14.0,1.0,77,1.07198651,4096,4
4271.036013,116.0,18.0,80,1.068705832,4096,5
4262.111784,208.0,24.0,82,1.066538629,4096,6
4275.301688,295.0,16.0,84,1.069820063,4096,7
4266.387985,365.0,16.0,86,1.06761184,4096,8
15702.693827,11.0,0.0,71,15.703175869,8192,1
15870.016342,11.0,0.0,73,7.935698888,8192,2
16797.051008,15.0,0.0,74,5.599892833,8192,3
17315.962413,37.0,1.0,77,4.331063018,8192,4
17198.091692,404.0,63.0,80,4.300924916,8192,5
17220.467159,765.0,94.0,83,4.306341678,8192,6
17285.98106,1118.0,48.0,83,4.322651876,8192,7
17259.721155,1447.0,34.0,85,4.31701833,8192,8
0.897976,0.0,0.0,70,0.001092528,16,1
1.046632,0.0,0.0,73,0.000985719,16,2
1.187072,0.0,0.0,75,0.000965145,16,3
4.72006,0.0,0.0,77,0.00208095,16,4
1.377499,12.0,4.0,80,0.001100872,16,5
1.382338,15.0,4.0,82,0.001112709,16,6
1.487448,19.0,4.0,84,0.00117678,16,7
1.535534,22.0,6.0,86,0.001230019,16,8
2.267689,0.0,0.0,71,0.002464312,32,1
2.410416,0.0,0.0,73,0.001668692,32,2
2.665478,0.0,0.0,75,0.001471141,32,3
5.339049,0.0,0.0,77,0.002195971,32,4
2.710091,11.0,4.0,80,0.001418331,32,5
2.801906,16.0,4.0,81,0.001482534,32,6
2.883266,20.0,4.0,84,0.001537252,32,7
2.957222,23.0,5.0,86,0.001571111,32,8
7.678571,0.0,0.0,71,0.00788579,64,1
7.812607,0.0,0.0,73,0.004364982,64,2
8.230735,0.0,0.0,74,0.003342543,64,3
10.274187,0.0,0.0,78,0.003363295,64,4
8.307106,12.0,5.0,80,0.002833879,64,5
8.353683,16.0,5.0,82,0.002883315,64,6
8.532286,20.0,5.0,83,0.002950186,64,7
8.582447,24.0,5.0,87,0.002985571,64,8
29.351226,0.0,0.0,71,0.029568755,128,1
29.531029,1.0,0.0,72,0.015224578,128,2
30.253536,0.0,0.0,74,0.010648783,128,3
31.328862,1.0,0.0,77,0.008513902,128,4
30.570632,13.0,3.0,80,0.00843222,128,5
30.502434,16.0,5.0,82,0.008415322,128,6
30.811466,21.0,6.0,84,0.00852764,128,7
30.796961,25.0,7.0,86,0.008614593,128,8
115.916818,0.0,0.0,70,0.116150139,256,1
116.363414,1.0,0.0,73,0.058666083,256,2
118.618743,0.0,0.0,75,0.04011477,256,3
121.692346,4.0,1.0,76,0.031213047,256,4
119.286644,17.0,4.0,80,0.030650961,256,5
119.067223,23.0,5.0,82,0.030679555,256,6
119.931081,29.0,7.0,84,0.030874341,256,7
119.86881,36.0,5.0,85,0.030945579,256,8
461.441772,1.0,0.0,71,0.461695225,512,1
462.063717,1.0,0.0,73,0.231537117,512,2
472.395306,1.0,0.0,75,0.158209051,512,3
484.644401,7.0,1.0,77,0.122603109,512,4
473.724588,30.0,5.0,80,0.119349964,512,5
473.241732,43.0,7.0,82,0.119304256,512,6
474.01899,53.0,5.0,84,0.119542157,512,7
475.697636,64.0,6.0,86,0.120141071,512,8
1849.075599,3.0,0.0,71,1.849370319,1024,1
1850.152588,3.0,0.0,72,0.925721714,1024,2
1890.197478,4.0,0.0,75,0.630862896,1024,3
1922.532279,11.0,1.0,77,0.482323426,1024,4
1915.572724,64.0,10.0,80,0.48041662,1024,5
1914.812497,105.0,13.0,83,0.480478254,1024,6
1916.088696,148.0,11.0,83,0.480846985,1024,7
1918.208061,176.0,12.0,86,0.481243803,1024,8
7382.436006,5.0,0.0,71,7.382836782,2048,1
7379.854139,8.0,0.0,73,3.690555472,2048,2
7488.055355,9.0,0.0,75,2.496808307,2048,3
7559.672441,20.0,1.0,77,1.891625365,2048,4
7534.668038,192.0,31.0,80,1.88577316,2048,5
7569.777025,350.0,44.0,82,1.894222401,2048,6
7590.640321,509.0,28.0,83,1.900135751,2048,7
7584.692291,657.0,13.0,86,1.898393626,2048,8
29443.41942,18.0,0.0,71,29.44406421,4096,1
29532.998902,18.0,0.0,73,14.767266248,4096,2
30282.369201,24.0,0.0,75,10.095002404,4096,3
30582.008205,41.0,1.0,77,7.647122892,4096,4
30568.002237,697.0,99.0,80,7.644790412,4096,5
30523.477274,1330.0,168.0,82,7.634485468,4096,6
30584.005898,1956.0,97.0,84,7.649332755,4096,7
30559.760549,2585.0,15.0,86,7.644173289,4096,8
118875.583218,47.0,0.0,71,118.877162602,8192,1
118818.238371,66.0,0.0,73,59.410646123,8192,2
122899.096176,70.0,0.0,75,40.967734029,8192,3
124217.3892,262.0,1.0,77,31.066231193,8192,4
123890.148318,2768.0,489.0,80,30.977801,8192,5
123938.174146,5351.0,770.0,82,30.990156438,8192,6
124123.090306,7898.0,399.0,84,31.036596745,8192,7
124179.702158,10410.0,16.0,86,31.051508429,8192,8
0.969614,0.0,0.0,71,0.001163507,16,1
1.118829,0.0,0.0,73,0.001015206,16,2
1.676335,0.0,0.0,74,0.001179112,16,3
4.776385,0.0,0.0,77,0.002094892,16,4
1.400853,11.0,4.0,79,0.001091681,16,5
1.470898,15.0,3.0,81,0.001140186,16,6
1.556345,19.0,5.0,84,0.001202302,16,7
1.625349,23.0,6.0,86,0.001252979,16,8
2.539633,0.0,0.0,71,0.002733281,32,1
2.67174,0.0,0.0,74,0.001787058,32,2
3.115471,0.0,0.0,75,0.001644963,32,3
5.728743,0.0,0.0,77,0.002291496,32,4
3.019503,12.0,5.0,80,0.001513025,32,5
3.068219,16.0,5.0,82,0.001556452,32,6
3.122421,20.0,6.0,84,0.001612009,32,7
3.205657,23.0,6.0,86,0.001644512,32,8
8.697657,0.0,0.0,71,0.008918306,64,1
8.93043,0.0,0.0,73,0.004926158,64,2
9.275809,0.0,0.0,75,0.003664538,64,3
10.127819,1.0,0.0,77,0.003198113,64,4
9.335838,11.0,4.0,80,0.003128333,64,5
9.528279,16.0,5.0,82,0.003195012,64,6
9.377914,18.0,5.0,84,0.003168839,64,7
9.661782,24.0,6.0,86,0.003311338,64,8
33.383289,0.0,0.0,71,0.033600779,128,1
33.556532,0.0,0.0,73,0.017241036,128,2
34.601681,0.0,0.0,75,0.012098364,128,3
37.595167,1.0,0.0,77,0.010245442,128,4
34.435613,13.0,4.0,80,0.009435689,128,5
35.008154,17.0,5.0,82,0.009596508,128,6
34.6178,20.0,6.0,84,0.009551051,128,7
34.84469,25.0,5.0,86,0.009667923,128,8
130.843943,0.0,0.0,71,0.131074862,256,1
132.081172,1.0,0.0,72,0.066514176,256,2
135.048365,1.0,0.0,74,0.045615347,256,3
139.612988,5.0,1.0,77,0.035829409,256,4
135.578238,19.0,4.0,80,0.034733327,256,5
135.865483,25.0,4.0,82,0.034846401,256,6
135.825175,29.0,6.0,84,0.034954306,256,7
135.450667,34.0,6.0,86,0.03496182,256,8
524.407023,1.0,0.0,71,0.524656884,512,1
525.684014,2.0,0.0,73,0.263371314,512,2
536.58232,1.0,0.0,74,0.179450012,512,3
545.732096,8.0,0.0,77,0.13756231,512,4
539.235626,31.0,5.0,80,0.135965684,512,5
539.932889,44.0,6.0,82,0.136066381,512,6
539.180888,57.0,6.0,84,0.136251521,512,7
539.054419,66.0,8.0,86,0.136361392,512,8
2106.264258,3.0,0.0,70,2.106634166,1024,1
2101.947494,3.0,0.0,73,1.05163087,1024,2
2152.074437,4.0,0.0,75,0.718180854,1024,3
2187.636097,12.0,1.0,77,0.548395807,1024,4
2174.026745,69.0,10.0,80,0.545266176,1024,5
2176.336618,117.0,14.0,83,0.546041501,1024,6
2182.222092,163.0,12.0,84,0.547431801,1024,7
2180.948766,194.0,17.0,86,0.547127163,1024,8
8386.46699,5.0,0.0,71,8.387004227,2048,1
8384.029259,10.0,0.0,73,4.192662696,2048,2
8506.492383,10.0,0.0,75,2.836285807,2048,3
8604.343647,23.0,1.0,77,2.152263446,2048,4
8589.103796,213.0,34.0,80,2.149392019,2048,5
8610.593545,395.0,52.0,82,2.155098398,2048,6
8623.699019,572.0,30.0,84,2.158315475,2048,7
8662.168273,732.0,23.0,86,2.168218627,2048,8
33563.241635,11.0,0.0,71,33.563882154,4096,1
33608.366485,22.0,0.0,73,16.804977177,4096,2
34388.836886,24.0,0.0,75,11.463831729,4096,3
34805.459287,89.0,1.0,77,8.704628369,4096,4
34736.39438,802.0,148.0,80,8.688132257,4096,5
34719.467438,1501.0,179.0,82,8.68331459,4096,6
34789.588806,2226.0,92.0,84,8.701525868,4096,7
34798.99462,2929.0,15.0,86,8.704288301,4096,8
135491.730967,95.0,0.0,71,135.493805876,8192,1
135669.340471,70.0,0.0,73,67.836954667,8192,2
139509.918042,79.0,0.0,75,46.50488895,8192,3
141166.573769,216.0,1.0,76,35.300531066,8192,4
140851.850111,3125.0,510.0,80,35.221151194,8192,5
140906.744647,6058.0,773.0,81,35.234238253,8192,6
141241.963435,8929.0,397.0,84,35.317545032,8192,7
140610.822891,11779.0,13.0,86,35.160635888,8192,8
